Nama Restoran,Nama Menu,Detail Menu,Harga,Status,Waktu Scraping
"Pizza Hut, Manyar Kertoarjo",Cheese Overflow Personal Pizza,"Personal Pizza Cheese Overflow. Luber Kejunya, Pecah Rasanya. Pesan Sekarang!",66.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Cheese Overflow Regular Pizza,"Regular Pizza Cheese Overflow. Luber Kejunya, Pecah Rasanya. Pesan Sekarang!",152.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Cheese Overflow Large Pizza,"Large Pizza Cheese Overflow. Luber Kejunya, Pecah Rasanya. Pesan Sekarang!",200.001,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Cheese Overflow Pasta,"Pasta Cheese Overflow. Luber Kejunya, Pecah Rasanya. Pesan Sekarang!",82.001,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Cheese Overflow Double Box Regular,Bisa pilih 1 Pizza Regular Cheese Overflow dengan 1 Pan Pizza Regular. Pesan sekarang!,225.001,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",PAN Regular Pizza,3-4 pax,127.001,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",PAN Personal Pizza,1-2 pax,59.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",PAN Large Pizza,4-5 pax,166.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Classic Fettuccine With Crispy Chicken,"Pasta Fettuccine, Daging Ayam Asap, Saus Creamy dengan Chicken Strip dibalur Cream Cheese Mayo dan Beef Bits",86.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Creamy Truffle,"Pasta Penne, Sosis Beef Chorizo, Bayam, Saus Alfredo dan Truffle Oil",86.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Creamy Beef Classic Fettuccine,"Pasta Fettuccine, Daging Sapi Asap, Jamur dan Saus Krim",77.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Creamy Chicken Classic Fettuccine,"Pasta Fettuccine, Daging Ayam Asap, Jamur dan Saus Krim",77.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Beef Spaghetti,"Pasta Spaghetti, Daging Sapi Cincang, Saus Tomat dan Keju Cheddar",77.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Oriental Chicken Spaghetti,"Spaghetti dengan potongan ayam panggang, disiram saus oriental yang pas manisnya",77.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Beef Lasagna,"Pasta Lasagna Panggang, Daging Sapi Cincang dan Saus Krim Putih",79.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Cheese Beef Fusilli,"Pasta Fusilli Panggang, Saus Keju Cheddar dan Beef Bits",77.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Oriental Chicken Rice,"Nasi, Ayam Panggang, Saus Oriental",63.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Black Pepper Chicken Rice,"Nasi, Ayam Berbalut Tepung Roti, Saus Lada Hitam",63.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",New Orleans Chicken Wings,Sayap Ayam Panggang dengan Bumbu khas New Orleans,53.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Cheese Rolls,Roti dengan Keju Mozzarella,43.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Mushroom Soup,Sup Krim Jamur,25.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Chicken Royale,"Chicken Stick,Chicken Popcorn,Potato Wedges dan Garlic Bread",53.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Garlic Bread,Roti Panggang dengan Mentega Beraroma Bawang Putih,38.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Puff Pastry Mushroom Cream Soup,Sup Krim Jamur dan Puff Pastry,42.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Deluxe Beef Bruschetta,"Roti Panggang, Daging Sapi Asap, Jagung, Onion dan Saus Thousand Island",40.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Garlicheese Bread,Roti Panggang dengan Bumbu Bawang Putih dan Keju Mozzarella,37.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Choco Puff,"Puff Pastry, Cokelat dan Keju",38.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Potato Wedges,Kentang Panggang dengan Bumbu Special,38.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Wingstreet 6 pcs,Tersedia dengan 4 pilihan sauce baru,57.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Green Salad,Green Salad,53.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Fruit Salad,Fruit Salad,53.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",2 Fresh Juice 500ml,Pilihan Juice Segar. Pesan Sekarang !,72.001,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Blue Ocean,"Soda Bluberi, Sirup Mangga dan Biji Selasih",39.001,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Lychee Breeze,"Buah Leci, Sirup Leci, Soda dan Jeruk Nipis",43.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Mixberry,"Soda Bluberi, Sirup Stroberi, Biji Selasih dan Jelly",39.001,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Lychee Spring,"Yakult, Sirup Leci dan Potongan Buah Leci",39.001,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Coca Cola 1 Liter,Coca-Cola 1 Liter,30.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Vanilla Milkshake,Susu Segar dan Es Krim Vanila,39.001,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Chocolate Milkshake,Susu Segar dan Es Krim Cokelat,39.001,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Strawberry Milkshake,Susu Segar dan Es Krim Stroberi,39.001,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Aqua Bottle,Aqua Botol,20.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Orange Juice,Orange Juice,33.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Coca Cola,Coca Cola,29.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Sprite,Sprite,29.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Lemon Tea,Frestea,29.000,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Paket Meeting 1,"Terdiri dari 1 L1MO 6 Topping, 1 Pasta Beef Spaghetti, 1 Oriental Chicken Rice, 1 New Orleans Chicken Wings, 1 Cheese Rolls, 1 Beef Bruschetta, 1 Garlic Bread dan 1 Coca Cola 1L",595.001,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Paket Meeting 2,"Terdiri dari 1 L1MO Pizza, 1 Cheesy Bites Pizza Regular, 1 New Orleans Chicken Wings, 1 Chicken Royale, 2 Garlic Bread, 1 Beef Bruschetta, 1 Cheese Roll dan 1 Coca-Cola 1L",705.001,Tersedia,2025-07-12 01:35:15
"Pizza Hut, Manyar Kertoarjo",Paket Resign,"Terdiri dari 2 L1MO 6 Topping, 1 New Orleans Chicken Wings, 1 Beef Bruschetta, 3 Garlic Bread, 1 Cheese Roll dan 1 Coca-Cola 1L",815.001,Tersedia,2025-07-12 01:35:15
"KFC, Manyar Kertoarjo",Cream Soup,1 Porsi Cream Soup,12.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Spaghetti deluxe,1 Porsi Spaghetti Deluxe,12.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Spaghetti Supreme,1 Porsi Spaghetti Supreme,23.000,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Crispy Burger,1pc Crispy Burger,18.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Snack Bucket BBQ 1,1 Porsi French Fries Large + 4 pcs Chicken Strips + 1 KFC Winger + 6 pcs Chicken Balls + Bumbu BBQ,92.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",KFC Puas Burger,Crispy Burger + Softdrink Reguler,15.000,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",KFC Puas Noodle,Noodle + Softdrink Reguler,15.000,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",KFC Puas Nasi Uduk,Nasi Uduk + Softdrink Reguler,15.000,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Klepon Float,1 Klepon Float,19.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",LDR Package,1Pc Chicken + 1Rice + 1 Coke Zero Reg,26.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Triple Treat,3Pc Chicken + 3Rice + 3 Fanta Reguler,69.000,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Combo Latte 1,1 Pc Chicken + 1 Rice + 1 Spaghetti Deluxe New + 1 Ice Latte Nescafe,50.000,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Combo Latte 2,1 Pc Chicken + 1 Crispy Burger + 1 Ice Latte Nescafe,42.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Nasi Uduk,Nasi Uduk,20.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Nasi Uduk+Telur Dadar,1 Nasi Uduk + 1 Telur Dadar,26.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Sup Tahu Bakso,2 Tahu Bakso,16.000,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",KFC Noodle,1 porsi KFC Noodle,16.000,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Add On Sambal Bawang,1 Sambal Bawang Sachet,3.000,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Don Series With Egg,1 porsi Don Series  + 1 Egg,26.000,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Hot Chocolate Nescafe,Hot Chocolate Nescafe,15.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Iced Chocolate Float Nescafe,Iced Chocolate Float Nescafe,19.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Avocado Float,Avocado Float,17.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Super Komplit 1,1 Crispy Burger + Half Winger + 1 French Fries Reg + 1 Fanta Reguler,55.000,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Super Komplit 2,1 Pc Chicken + 1 Rice + 1 Cream Soup + 1 Mocha Float,49.000,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Super Komplit 3,1 Pc Chicken + 1 Rice  + 1 porsi Chicken Strips + 1 Mocha Float,54.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Super Komplit 4,1 Pc Chicken + 1 Rice + 1 Colonel Burger + 1 Mocha Float,64.000,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Super Family,5 Pcs Chicken + 3 Pcs Rice + 3 Fanta Medium,139.000,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Super Besar 1,1 pc Chicken + 1 Rice + 1 Coca-Cola Medium,40.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Super Besar 2,2 pc Chicken + 1 Rice + 1 Coca-Cola Medium,53.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Breakfast Combo 1,1 Original Porridge + Hot Tea / Hot Coffee,15.000,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Breakfast Combo 2,1 Chicken Porridge + Hot Tea / Hot Coffee,23.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Kombo Colonel Burger,1  Colonel Burger  + 1 French Fries Reguler + 1 Fanta Reguler,58.000,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Kombo Crispy Burger,1  Crispy Burger + 1 French Fries Reguler + 1 Fanta Reguler,44.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Kombo Single SuperStar,1 Pc Chicken + 1 Rice + 1 Fanta Reguler + 1 CD / CD Digital,71.000,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Kombo Duo SuperStar,2 pcs Chicken + 2 Rice + 1 Fanta Reguler + 1 Fun Fries BBQ + 1 Mocha Float + 1 CD,106.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Kombo Triple SuperStar,4 Chicken + 3 Rice + 3 Fanta Reguler + 3 KFC Soup + 1 CD,172.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",9 Pcs Chicken Bucket,9 Potong Ayam,179.000,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Winger Bucket,7 Pcs Half winger,106.000,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Snack Bucket BBQ 1,1 Porsi French Fries Large + 4 pcs Chicken Strips + 1 KFC Winger + 6 pcs Chicken Balls + Bumbu BBQ,92.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Snack Bucket BBQ 2,1 Porsi French Fries Large + 2 pcs Chicken Strips + 1 KFC Winger + 6 pcs Chicken Balls + Bumbu BBQ,78.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",1 Pc Chicken,1pc Chicken,23.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",3 Pcs Chicken,3 Pcs Chicken,68.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",5 Pcs Chicken,5 Pcs Chicken,112.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",KFC Winger,KFC Winger,28.000,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Crispy Strips,2pcs Chicken Strips,21.000,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Rice,Rice,11.000,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Winger BBQ,Winger BBQ,32.000,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Perkedel,1pc Perkedel,11.000,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Telur Dadar,Telur Dadar,12.000,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Colonel Burger,1pc Colonel Burger,33.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Chick Ball BBQ,6pcs Chicken Balls Barbeque,17.000,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Twisty,1pc Twisty,21.000,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Fun Fries,Fun Fries,29.000,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",French Fries Reguler,French Fries Reguler,22.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",French Fries Large,French Fries Large,28.000,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Pudding,Pudding,9.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Tote Bag,1 pc Tote Bag/Kantong Ramah Lingkungan Cukup untuk 2 Bucket Besar KFC,5.000,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Spaghetti Supreme,1 Porsi Spaghetti Supreme,23.000,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Kolak Alacarte,1 Pcs Kolak Alacarte,9.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Yakiniku Don,1 Porsi Yakiniku Don,20.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Spaghetti deluxe,1 Porsi Spaghetti Deluxe,12.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",KFC Soup,1 Prosi KFC Soup,12.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Cream Soup,1 Porsi Cream Soup,12.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Mango Float,Mango Float,13.000,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Mocha Float,Mocha Float,17.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Crispy Burger,1pc Crispy Burger,18.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Oriental Don,1 Porsi Oriental Don,20.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Klepon Coffe Float,1 Klepon Coffe Float,19.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Cola Float,Cola Float,11.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Fanta Float,Fanta Float,11.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Sprite Float,Sprite Float,11.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Coca Cola Zero Medium,Coca – Cola Zero Medium,13.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Coca Cola,Coca-Cola,13.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Sprite,Sprite,13.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Fanta,Fanta,13.500,Tersedia,2025-07-12 01:34:03
"KFC, Manyar Kertoarjo",Mineral Water,Mineral Water,10.000,Tersedia,2025-07-12 01:34:03
"RM Sederhana SA, Kertajaya Indah 100",Nasi Rames,"Nasi putih, sayur, sambel ijo, lalap daun singkong, timun, dengan pilihan lauk",34.822,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Martabak Mesir,N/A,79.140,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Rendang Daging,N/A,44.318,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Paket 1 (Rendang),"Nasi + Rendang + Sayur Nangka + Sambal Hijau + Lalap Daun Singkong, Timun + Kerupuk",60.146,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Sate Padang,N/A,63.312,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Explorasa - Bundle Makanan A,Nasi rames ayam panas + nasi rames ayam gulai + nasi rames telor dadar,98.958,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Explorasa - Bundle Makanan B,Nasi rames ayam panas + nasi rames ayam gulai,72.797,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Explorasa - Bundle Paket Minum A,Nasi ayam panas + es teh manis / tawar,48.018,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Nasi Rames,"Nasi putih, sayur, sambel ijo, lalap daun singkong, timun, dengan pilihan lauk",34.822,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Nasi Putih,N/A,18.943,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Nasi Sayur,N/A,26.619,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Ayam,N/A,39.569,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Rendang Daging,N/A,44.318,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Dendeng,N/A,42.736,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Gulai Kikil,N/A,44.318,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Gulai Otak,N/A,41.152,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Gulai Ati/ Limpa,N/A,37.987,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Paru,N/A,37.987,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Gulai Cincang,N/A,63.312,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Ikan Tengiri,N/A,42.736,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Gulai Telor Ikan,N/A,42.736,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Gulai Kepala Kakap,N/A,182.021,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Gulai Babat,N/A,39.569,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Gulai Usus Isi,N/A,39.569,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Telor,N/A,23.743,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Perkedel,N/A,23.743,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Telor Barendo,Telor Dadar Krispi Khas Masakan Padang,39.569,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Sambal Kentang Telor Puyuh,N/A,31.656,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Sambal Goreng Udang,N/A,47.484,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Sambal Goreng Ati,N/A,34.822,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Sambal Terong Pete,N/A,26.907,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Sambal Teri pete,N/A,26.907,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Sambal Hijau,N/A,15.828,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Lalap Daun Singkong,N/A,22.159,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Sayur,N/A,22.159,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Sayur Tumis,N/A,22.159,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Nasi Goreng Padang,N/A,47.484,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Mie Goreng Padang,N/A,47.484,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Mie Rebus Padang,N/A,47.484,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Gulai Cumi,N/A,63.312,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Ikan Kembung Bakar,N/A,39.569,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Bawal Bakar,N/A,55.397,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Sambal Goreng Jengkol,N/A,31.656,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Teri Balado,N/A,30.074,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Ikan Bilis,Ikan Asin Khas Danau,47.484,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Martabak Mesir,N/A,79.140,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Sate Padang,N/A,63.312,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Soto Padang,"Bihun, perkedel, irisan daging sapi kering, kuah kaldu",39.569,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Roti Cane,N/A,39.569,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Sop Buntut,N/A,63.312,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Rendang Paru,N/A,158.280,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Rendang 1 kg,N/A,565.851,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Keripik Balado,N/A,71.227,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Aneka Buah Potong,N/A,55.397,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Kerupuk Kuah Gulai,N/A,34.821,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Pudding Gula Merah,N/A,17.410,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Ketupat Sayur + Telur,N/A,39.569,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Paket 1 (Rendang),"Nasi + Rendang + Sayur Nangka + Sambal Hijau + Lalap Daun Singkong, Timun + Kerupuk",60.146,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Paket 2 (AYAM),"Nasi + Ayam + Sayur Nangka + Sambal Hijau + Lalap Daun Singkong, Timun + Kerupuk",55.397,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Paket 3 (RENDANG+TELUR),"Nasi + Rendang + Telor + Sayur Nangka + Sambal Hijau + Lalap Daun Singkong, Timun + Kerupuk",82.982,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Paket 4 (AYAM+TELUR),"Nasi + Ayam + Telor + Sayur Nangka + Sambal Hijau + Lalap Daun Singkong, Timun + Kerupuk",78.349,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Paket 5 (AYAM+RENDANG),"Nasi + Rendang + Ayam + Sayur Nangka + Sambal Hijau + Lalap Daun Singkong, Timun + Kerupuk",98.924,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Paket 6 (RENDANG+AYAM+TELUR),"Nasi + Rendang + Ayam + Telor Sayur Nangka + Sambal Hijau + Lalap Daun Singkong, Timun + Kerupuk",121.533,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Jus Durian,N/A,47.484,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Jus Sari Buah,N/A,47.484,Tersedia,2025-07-12 01:34:47
"RM Sederhana SA, Kertajaya Indah 100",Jus Tomat,N/A,34.822,Tersedia,2025-07-12 01:34:47
